version,title,chart,level,bpm,notes,genre,artist
8th,ALL RIGHT,ANOTHER,9,180,815,DRUM'N'BASS,RAM
8th,Attitude,NORMAL,5,145,527,TRANCE,Y&Co.
8th,Attitude,HYPER,8,145,721,TRANCE,Y&Co.
8th,Attitude,ANOTHER,9,145,881,TRANCE,Y&Co.
8th,bit mania,NORMAL,4,148,458,テクノ歌謡,AKIRA YAMAOKA
8th,bit mania,HYPER,5,148,643,テクノ歌謡,AKIRA YAMAOKA
8th,bit mania,ANOTHER,8,148,934,テクノ歌謡,AKIRA YAMAOKA
8th,Blame,NORMAL,6,155,611,EUROBEAT,good-cool feat. Jeff Coote
8th,Blame,HYPER,7,155,796,EUROBEAT,good-cool feat. Jeff Coote
8th,Blame,ANOTHER,11,155,980,EUROBEAT,good-cool feat. Jeff Coote
8th,CELEBRATE NITE,NORMAL,5,144,471,EURO GROOVE,N.M.R
8th,CELEBRATE NITE,HYPER,6,144,591,EURO GROOVE,N.M.R
8th,CELEBRATE NITE,ANOTHER,8,144,714,EURO GROOVE,N.M.R
8th,Colors-Y&Co.Eurobeat Remix-,NORMAL,5,155,585,EUROBEAT,dj TAKA (remixed by 横田商会)
8th,Colors-Y&Co.Eurobeat Remix-,HYPER,9,155,1029,EUROBEAT,dj TAKA (remixed by 横田商会)
8th,Colors-Y&Co.Eurobeat Remix-,ANOTHER,10,155,1100,EUROBEAT,dj TAKA (remixed by 横田商会)
8th,dual control,NORMAL,5,131～140,403,GARAGE HOUSE,Mr.T
8th,dual control,HYPER,7,131～140,763,GARAGE HOUSE,Mr.T
8th,dual control,ANOTHER,9,131～140,961,GARAGE HOUSE,Mr.T
8th,Giudecca,NORMAL,4,155,470,PSYCHEDELIC TECHNO,D.J.SETUP
8th,Giudecca,HYPER,9,155,1016,PSYCHEDELIC TECHNO,D.J.SETUP
8th,Giudecca,ANOTHER,11,155,1381,PSYCHEDELIC TECHNO,D.J.SETUP
8th,Halfway of promise,NORMAL,4,140,481,GIRL ROCK,Yu Takami feat. Shihori Nakane
8th,Halfway of promise,HYPER,8,140,781,GIRL ROCK,Yu Takami feat. Shihori Nakane
8th,Halfway of promise,ANOTHER,11,140,940,GIRL ROCK,Yu Takami feat. Shihori Nakane
8th,HYPER BOUNDARY GATE,NORMAL,6,152,646,GOA TRANCE,L.E.D.LIGHT
8th,HYPER BOUNDARY GATE,HYPER,8,152,976,GOA TRANCE,L.E.D.LIGHT
8th,HYPER BOUNDARY GATE,ANOTHER,9,152,1115,GOA TRANCE,L.E.D.LIGHT
8th,LAB,NORMAL,5,180,534,RAVE,RAM
8th,LAB,HYPER,9,180,1029,RAVE,RAM
8th,LAB,ANOTHER,10,180,1075,RAVE,RAM
8th,LOVE IS ORANGE,NORMAL,4,180,399,HARD CHANSON,Orange Lounge
8th,LOVE IS ORANGE,HYPER,6,180,519,HARD CHANSON,Orange Lounge
8th,LOVE IS ORANGE,ANOTHER,8,180,903,HARD CHANSON,Orange Lounge
8th,LOVE IS ORANGE,LEGGENDARIA,10,180,1059,HARD CHANSON,Orange Lounge
8th,Luv 2 Feel Your Body,NORMAL,4,134,437,2 STEP,Shoichiro Hirata
8th,Luv 2 Feel Your Body,HYPER,6,134,542,2 STEP,Shoichiro Hirata
8th,Luv 2 Feel Your Body,ANOTHER,9,134,839,2 STEP,Shoichiro Hirata
8th,memories,NORMAL,5,188,578,BEAT ROCK,TAKA
8th,memories,HYPER,9,188,1056,BEAT ROCK,TAKA
8th,memories,ANOTHER,9,188,1157,BEAT ROCK,TAKA
8th,Monkey Dance,NORMAL,4,155,413,EUROBEAT,Y&Co.
8th,Monkey Dance,HYPER,7,155,690,EUROBEAT,Y&Co.
8th,Monkey Dance,ANOTHER,9,155,997,EUROBEAT,Y&Co.
8th,murmur twins,NORMAL,5,174,567,CUDDLECORE,yu_tokiwa.djw
8th,murmur twins,HYPER,9,174,854,CUDDLECORE,yu_tokiwa.djw
8th,murmur twins,ANOTHER,11,174,1207,CUDDLECORE,yu_tokiwa.djw
8th,MUSIC TO YOUR HEAD,NORMAL,4,144,415,TECHNO,SLAKE
8th,MUSIC TO YOUR HEAD,HYPER,7,144,743,TECHNO,SLAKE
8th,MUSIC TO YOUR HEAD,ANOTHER,9,144,849,TECHNO,SLAKE
8th,PLEASE DON'T GO,NORMAL,5,135,505,DISCO,ASLETICS
8th,PLEASE DON'T GO,HYPER,7,135,715,DISCO,ASLETICS
8th,PLEASE DON'T GO,ANOTHER,12,135,1251,DISCO,ASLETICS
8th,rainbow flyer,NORMAL,5,148,422,TRANCE,dj TAKA
8th,rainbow flyer,HYPER,9,148,859,TRANCE,dj TAKA
8th,rainbow flyer,ANOTHER,11,148,1081,TRANCE,dj TAKA
8th,symbolic,NORMAL,6,155,734,TECHNO,TaQ
8th,symbolic,HYPER,9,155,952,TECHNO,TaQ
8th,symbolic,ANOTHER,10,155,1138,TECHNO,TaQ
8th,thunder,NORMAL,6,135,609,HOUSE,Lion MUSASHI
8th,thunder,HYPER,8,135,817,HOUSE,Lion MUSASHI
8th,thunder,ANOTHER,9,135,959,HOUSE,Lion MUSASHI
8th,WAR GAME,NORMAL,4,93,488,HIP HOP,ASLETICS
8th,WAR GAME,HYPER,8,93,789,HIP HOP,ASLETICS
8th,WAR GAME,ANOTHER,10,93,1077,HIP HOP,ASLETICS
8th,World Wide Love,NORMAL,3,122,353,POPS,MTO
8th,World Wide Love,HYPER,5,122,526,POPS,MTO
8th,World Wide Love,ANOTHER,5,122,559,POPS,MTO
8th,xenon,NORMAL,5,158,570,ELECTROSHOCK,Mr.T
8th,xenon,HYPER,9,158,867,ELECTROSHOCK,Mr.T
8th,xenon,ANOTHER,11,158,1379,ELECTROSHOCK,Mr.T
8th,桜,NORMAL,7,13～320,541,SPIRITUAL,Reven-G
8th,桜,HYPER,10,13～320,819,SPIRITUAL,Reven-G
8th,桜,ANOTHER,12,13～320,1123,SPIRITUAL,Reven-G
8th,蒼い衝動,NORMAL,5,145,468,J-TRANCE,NAOKI feat.YUKI
8th,蒼い衝動,HYPER,7,145,694,J-TRANCE,NAOKI feat.YUKI
8th,蒼い衝動,ANOTHER,8,145,803,J-TRANCE,NAOKI feat.YUKI
9th,Abyss-The Heavens Remix-,BEGINNER,3,171,295,TRANCE CORE,dj TAKA Remixed by Ryu☆
9th,Abyss-The Heavens Remix-,NORMAL,7,171,766,TRANCE CORE,dj TAKA Remixed by Ryu☆
9th,Abyss-The Heavens Remix-,HYPER,10,171,938,TRANCE CORE,dj TAKA Remixed by Ryu☆
9th,Abyss-The Heavens Remix-,ANOTHER,10,171,1188,TRANCE CORE,dj TAKA Remixed by Ryu☆
9th,ACT,NORMAL,6,180,532,RAVE,RAM
9th,ACT,HYPER,9,180,864,RAVE,RAM
9th,ACT,ANOTHER,9,180,935,RAVE,RAM
9th,ATOMIC AGE,NORMAL,2,130,184,ENSEMBLE,SHUNZZY
9th,ATOMIC AGE,HYPER,5,130,341,ENSEMBLE,SHUNZZY
9th,ATOMIC AGE,ANOTHER,9,130,679,ENSEMBLE,SHUNZZY
9th,BAD BOY BASS!!(dj Remo-con MIX),NORMAL,5,148,468,NRG,Y&Co.
9th,BAD BOY BASS!!(dj Remo-con MIX),HYPER,7,148,714,NRG,Y&Co.
9th,BAD BOY BASS!!(dj Remo-con MIX),ANOTHER,8,148,908,NRG,Y&Co.
9th,bag,NORMAL,5,130,468,SPIRITUAL,Reven-G
9th,bag,HYPER,6,130,621,SPIRITUAL,Reven-G
9th,bag,ANOTHER,10,130,963,SPIRITUAL,Reven-G
9th,BRIGHTNESS DARKNESS,NORMAL,4,150,363,ROCOCO TEK,SPARKER
9th,BRIGHTNESS DARKNESS,HYPER,8,150,750,ROCOCO TEK,SPARKER
9th,BRIGHTNESS DARKNESS,ANOTHER,9,150,889,ROCOCO TEK,SPARKER
9th,Cradle,NORMAL,5,160～188,466,HEALIN' HARDCORE,positive MA feat.akino
9th,Cradle,HYPER,8,160～188,751,HEALIN' HARDCORE,positive MA feat.akino
9th,Cradle,ANOTHER,10,160～188,803,HEALIN' HARDCORE,positive MA feat.akino
9th,Distress,NORMAL,7,125,691,MIXTURE,dj TAKA Remixed by TaQ
9th,Distress,HYPER,10,125,937,MIXTURE,dj TAKA Remixed by TaQ
9th,e-motion 2003-romantic extra-,NORMAL,6,145,671,TRANCE,e.o.s. Remixed by dj TAKA
9th,e-motion 2003-romantic extra-,HYPER,8,145,824,TRANCE,e.o.s. Remixed by dj TAKA
9th,e-motion 2003-romantic extra-,ANOTHER,10,145,1001,TRANCE,e.o.s. Remixed by dj TAKA
9th,Golden Horn,NORMAL,4,160,359,TURKISH PIANO'N'BASS,Osamu Kubota
9th,Golden Horn,HYPER,8,160,646,TURKISH PIANO'N'BASS,Osamu Kubota
9th,Golden Horn,ANOTHER,9,160,763,TURKISH PIANO'N'BASS,Osamu Kubota
9th,HYPER EUROBEAT(2DX style),NORMAL,5,152,557,EUROBEAT,NAOKI feat.PAULA TERRY
9th,HYPER EUROBEAT(2DX style),HYPER,8,152,843,EUROBEAT,NAOKI feat.PAULA TERRY
9th,HYPER EUROBEAT(2DX style),ANOTHER,10,152,990,EUROBEAT,NAOKI feat.PAULA TERRY
9th,I Was The One(80's EUROBEAT STYLE),NORMAL,4,142,397,EUROBEAT,good-cool Remixed by NAOKI
9th,I Was The One(80's EUROBEAT STYLE),HYPER,6,142,685,EUROBEAT,good-cool Remixed by NAOKI
9th,I Was The One(80's EUROBEAT STYLE),ANOTHER,7,142,727,EUROBEAT,good-cool Remixed by NAOKI
9th,Karma,NORMAL,6,200,668,DRUM'N'BASS,TaQ
9th,Karma,HYPER,9,200,839,DRUM'N'BASS,TaQ
9th,Karma,ANOTHER,10,222,925,DRUM'N'BASS,TaQ
9th,lights,NORMAL,3,142,357,SOUL,flare
9th,lights,HYPER,6,142,753,SOUL,flare
9th,lights,ANOTHER,8,142,910,SOUL,flare
9th,LOVE♥SHINE,BEGINNER,3,177,270,J-HAPPY HARDCORE,小坂りゆ
9th,LOVE♥SHINE,NORMAL,5,177,433,J-HAPPY HARDCORE,小坂りゆ
9th,LOVE♥SHINE,HYPER,9,177,921,J-HAPPY HARDCORE,小坂りゆ
9th,LOVE♥SHINE,ANOTHER,10,177,1046,J-HAPPY HARDCORE,小坂りゆ
9th,lower world,NORMAL,6,155,706,TECHNO,D.J.SETUP
9th,lower world,HYPER,9,155,979,TECHNO,D.J.SETUP
9th,lower world,ANOTHER,10,155,1144,TECHNO,D.J.SETUP
9th,Make A Difference,NORMAL,5,130,445,GOSPEL,Lala Moore with CoCoRo*Co
9th,Make A Difference,HYPER,9,130,846,GOSPEL,Lala Moore with CoCoRo*Co
9th,Make A Difference,ANOTHER,10,130,1155,GOSPEL,Lala Moore with CoCoRo*Co
9th,MARIA(I believe...),NORMAL,4,158,375,EUROBEAT,NAOKI feat.PAULA TERRY
9th,MARIA(I believe...),HYPER,8,158,804,EUROBEAT,NAOKI feat.PAULA TERRY
9th,MARIA(I believe...),ANOTHER,9,158,983,EUROBEAT,NAOKI feat.PAULA TERRY
9th,moon_child,NORMAL,5,130～160,533,POST ROCK,少年ラジオ
9th,moon_child,HYPER,10,130～160,1026,POST ROCK,少年ラジオ
9th,moon_child,ANOTHER,12,130～160,1300,POST ROCK,少年ラジオ
9th,one or eight,NORMAL,7,155,695,HARDCORE RAVE,sampling masters AYA
9th,one or eight,HYPER,10,155,985,HARDCORE RAVE,sampling masters AYA
9th,one or eight,ANOTHER,12,155,1177,HARDCORE RAVE,sampling masters AYA
9th,quasar,NORMAL,6,155,591,TRANCE,OutPhase
9th,quasar,HYPER,9,155,901,TRANCE,OutPhase
9th,quasar,ANOTHER,11,155,1161,TRANCE,OutPhase
9th,Quickening,NORMAL,5,150,478,PSYCHEDELIC,dj TAKA
9th,Quickening,HYPER,9,150,875,PSYCHEDELIC,dj TAKA
9th,Quickening,ANOTHER,10,150,1062,PSYCHEDELIC,dj TAKA
9th,Really Love,NORMAL,4,100,333,R&B,大部真由美
9th,Really Love,HYPER,6,100,506,R&B,大部真由美
9th,Really Love,ANOTHER,10,100,898,R&B,大部真由美
9th,RISLIM-Remix-,NORMAL,4,132,405,ELECTRO 2 STEP,ric Remixed by Hisashi Nawata
9th,RISLIM-Remix-,HYPER,6,132,508,ELECTRO 2 STEP,ric Remixed by Hisashi Nawata
9th,RISLIM-Remix-,ANOTHER,11,132,959,ELECTRO 2 STEP,ric Remixed by Hisashi Nawata
9th,rottel-the-Mercury,NORMAL,6,200,503,GABBA,sampling masters MEGA
9th,rottel-the-Mercury,HYPER,9,200,963,GABBA,sampling masters MEGA
9th,rottel-the-Mercury,ANOTHER,10,200,1137,GABBA,sampling masters MEGA
9th,Silvia Drive,NORMAL,4,129,429,HAPPY HANDBAG,dj TAKA feat.Noria
9th,Silvia Drive,HYPER,8,129,790,HAPPY HANDBAG,dj TAKA feat.Noria
9th,Silvia Drive,ANOTHER,9,129,1049,HAPPY HANDBAG,dj TAKA feat.Noria
9th,SNOW,NORMAL,5,180,534,DRUM'N'BASS,RAM
9th,SNOW,HYPER,7,180,704,DRUM'N'BASS,RAM
9th,SNOW,ANOTHER,10,180,1038,DRUM'N'BASS,RAM
9th,STAR FIELD,NORMAL,4,140,351,TRANCE,SADA
9th,STAR FIELD,HYPER,8,140,806,TRANCE,SADA
9th,STAR FIELD,ANOTHER,9,140,947,TRANCE,SADA
9th,Sweet Sweet ♥ Magic,NORMAL,5,180,509,HAPPY HARDCORE,jun
9th,Sweet Sweet ♥ Magic,HYPER,8,180,784,HAPPY HARDCORE,jun
9th,Sweet Sweet ♥ Magic,ANOTHER,10,180,1032,HAPPY HARDCORE,jun
9th,SWEETEST SAVAGE,NORMAL,4,114,335,HIP HOP,ASLETICS
9th,SWEETEST SAVAGE,HYPER,7,114,704,HIP HOP,ASLETICS
9th,SWEETEST SAVAGE,ANOTHER,11,114,930,HIP HOP,ASLETICS
9th,ライオン好き,NORMAL,4,146,329,ボデー,AKIRA YAMAOKA
9th,ライオン好き,HYPER,5,146,600,ボデー,AKIRA YAMAOKA
9th,ライオン好き,ANOTHER,7,146,755,ボデー,AKIRA YAMAOKA
9th,真夏の花・真夏の夢,NORMAL,4,130,420,HOUSE,Sana
9th,真夏の花・真夏の夢,HYPER,6,130,603,HOUSE,Sana
9th,真夏の花・真夏の夢,ANOTHER,9,130,749,HOUSE,Sana
10th,1st Samurai,NORMAL,5,175～200,546,お江戸テクノ,sampling masters MEGA
10th,1st Samurai,HYPER,10,175～200,1016,お江戸テクノ,sampling masters MEGA
10th,1st Samurai,ANOTHER,11,175～200,1383,お江戸テクノ,sampling masters MEGA
10th,ALIEN TEMPLE,NORMAL,5,145,505,PSYCHEDELIC TRANCE,PINK PONG
10th,ALIEN TEMPLE,HYPER,7,145,839,PSYCHEDELIC TRANCE,PINK PONG
10th,ALIEN TEMPLE,ANOTHER,8,145,1021,PSYCHEDELIC TRANCE,PINK PONG
10th,ASTRAL VOYAGE,NORMAL,5,136,510,DREAM TECHNO,EeL
10th,ASTRAL VOYAGE,HYPER,6,136,727,DREAM TECHNO,EeL
10th,ASTRAL VOYAGE,ANOTHER,9,136,971,DREAM TECHNO,EeL
10th,BABY LOVE,NORMAL,6,160,598,ITALO POP,Noria
10th,BABY LOVE,HYPER,7,160,865,ITALO POP,Noria
10th,BABY LOVE,ANOTHER,10,160,1089,ITALO POP,Noria
10th,Back Into The Light,NORMAL,6,144,602,2STEP POP TRANCE,Sota Fujimori
10th,Back Into The Light,HYPER,7,144,835,2STEP POP TRANCE,Sota Fujimori
10th,Back Into The Light,ANOTHER,10,144,1086,2STEP POP TRANCE,Sota Fujimori
10th,Boundary,NORMAL,4,160,440,ROCOCO TEK,SPARKER
10th,Boundary,HYPER,9,160,930,ROCOCO TEK,SPARKER
10th,Boundary,ANOTHER,9,160,1031,ROCOCO TEK,SPARKER
10th,CARRY ON NIGHT(English version),NORMAL,5,158,510,EUROBEAT,platoniX (EURO style)
10th,CARRY ON NIGHT(English version),HYPER,7,158,702,EUROBEAT,platoniX (EURO style)
10th,CARRY ON NIGHT(English version),ANOTHER,9,158,1037,EUROBEAT,platoniX (EURO style)
10th,Daisuke,BEGINNER,2,157,236,EUROBEAT,Y&Co.
10th,Daisuke,NORMAL,6,157,613,EUROBEAT,Y&Co.
10th,Daisuke,HYPER,8,157,850,EUROBEAT,Y&Co.
10th,Daisuke,ANOTHER,10,157,1205,EUROBEAT,Y&Co.
10th,Debtty Daddy,NORMAL,5,155,533,ETHNO HARDCORE,sampling masters AYA
10th,Debtty Daddy,HYPER,9,155,1008,ETHNO HARDCORE,sampling masters AYA
10th,Debtty Daddy,ANOTHER,11,155,1371,ETHNO HARDCORE,sampling masters AYA
10th,desolation,NORMAL,2,72,245,PIANO BALLADE,Mr.T
10th,desolation,HYPER,4,72,331,PIANO BALLADE,Mr.T
10th,desolation,ANOTHER,5,72,386,PIANO BALLADE,Mr.T
10th,DoLL,BEGINNER,2,170,175,HYPER J-POP FOUR,ＴЁЯＲＡ
10th,DoLL,NORMAL,5,170,478,HYPER J-POP FOUR,ＴЁЯＲＡ
10th,DoLL,HYPER,6,170,626,HYPER J-POP FOUR,ＴЁЯＲＡ
10th,DoLL,ANOTHER,7,170,810,HYPER J-POP FOUR,ＴЁЯＲＡ
10th,EXE,NORMAL,4,158,448,ELECTROSHOCK,Mr.T
10th,EXE,HYPER,8,158,829,ELECTROSHOCK,Mr.T
10th,EXE,ANOTHER,10,158,1131,ELECTROSHOCK,Mr.T
10th,Feedback,NORMAL,5,140,548,BREAK BEATS,Audio Highs
10th,Feedback,HYPER,8,140,836,BREAK BEATS,Audio Highs
10th,Feedback,ANOTHER,10,140,1010,BREAK BEATS,Audio Highs
10th,FEEL IT,NORMAL,5,180,474,DRUM'N'BASS,RAM
10th,FEEL IT,HYPER,9,180,888,DRUM'N'BASS,RAM
10th,FEEL IT,ANOTHER,10,180,1013,DRUM'N'BASS,RAM
10th,Freezing atmosphere,NORMAL,4,135,416,NATURAL SOUND,Twin AmadeuS
10th,Freezing atmosphere,HYPER,6,135,585,NATURAL SOUND,Twin AmadeuS
10th,Freezing atmosphere,ANOTHER,9,135,775,NATURAL SOUND,Twin AmadeuS
10th,GHOST REVIVAL,NORMAL,5,148,466,GOA TRANCE,L.E.D.
10th,GHOST REVIVAL,HYPER,9,148,1049,GOA TRANCE,L.E.D.
10th,GHOST REVIVAL,ANOTHER,10,148,1311,GOA TRANCE,L.E.D.
10th,GRADIUS-FULL SPEED-,NORMAL,4,160～220,385,GAME MUSIC,Mr.T
10th,GRADIUS-FULL SPEED-,HYPER,8,160～220,643,GAME MUSIC,Mr.T
10th,GRADIUS-FULL SPEED-,ANOTHER,10,160～220,1074,GAME MUSIC,Mr.T
10th,HIGH,NORMAL,5,180,470,RAVE,RAM
10th,HIGH,HYPER,9,180,975,RAVE,RAM
10th,HIGH,ANOTHER,9,180,1088,RAVE,RAM
10th,Innocent Walls,NORMAL,8,155,847,TECHNO,TaQ
10th,Innocent Walls,HYPER,12,155,1281,TECHNO,TaQ
10th,Innocent Walls,ANOTHER,12,155,1446,TECHNO,TaQ
10th,Love Is Eternity,NORMAL,6,140,622,TRANCE,kors k
10th,Love Is Eternity,HYPER,9,140,1016,TRANCE,kors k
10th,Love Is Eternity,ANOTHER,11,140,1215,TRANCE,kors k
10th,Lucy,NORMAL,4,156,485,DANCE POP,ELE BLOCK
10th,Lucy,HYPER,9,156,903,DANCE POP,ELE BLOCK
10th,Lucy,ANOTHER,11,156,1167,DANCE POP,ELE BLOCK
10th,Narcissus At Oasis,NORMAL,4,170,392,ARTCORE,Ryu☆
10th,Narcissus At Oasis,HYPER,10,170,807,ARTCORE,Ryu☆
10th,Narcissus At Oasis,ANOTHER,10,170,838,ARTCORE,Ryu☆
10th,No.13,NORMAL,8,172,855,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.
10th,No.13,HYPER,10,172,1376,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.
10th,No.13,ANOTHER,11,172,1607,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.
10th,One More Lovely,NORMAL,5,200,439,HAPPY,Risk Junk
10th,One More Lovely,HYPER,9,200,832,HAPPY,Risk Junk
10th,One More Lovely,ANOTHER,12,200,1452,HAPPY,Risk Junk
10th,pandora,NORMAL,5,148,455,TRANCE,dj TAKA feat.Tomomi
10th,pandora,HYPER,8,148,852,TRANCE,dj TAKA feat.Tomomi
10th,pandora,ANOTHER,9,148,931,TRANCE,dj TAKA feat.Tomomi
10th,rainbow rainbow,NORMAL,7,177,799,HAPPY HARDCORE,Ryu☆
10th,rainbow rainbow,HYPER,10,177,1156,HAPPY HARDCORE,Ryu☆
10th,rainbow rainbow,ANOTHER,11,177,1377,HAPPY HARDCORE,Ryu☆
10th,Rise'n Beauty,NORMAL,6,144,652,TRANCE,Sota feat. Cyborg Akemi
10th,Rise'n Beauty,HYPER,9,144,841,TRANCE,Sota feat. Cyborg Akemi
10th,Rise'n Beauty,ANOTHER,10,144,1094,TRANCE,Sota feat. Cyborg Akemi
10th,SHOOTING STAR,NORMAL,7,140,651,J-POP,小坂りゆ
10th,SHOOTING STAR,HYPER,8,140,855,J-POP,小坂りゆ
10th,SHOOTING STAR,ANOTHER,9,140,1146,J-POP,小坂りゆ
10th,SPACE FIGHT,NORMAL,3,139,328,戦艦テクノ,AKIRA YAMAOKA
10th,SPACE FIGHT,HYPER,8,139,768,戦艦テクノ,AKIRA YAMAOKA
10th,SPACE FIGHT,ANOTHER,11,139,1134,戦艦テクノ,AKIRA YAMAOKA
10th,システムロマンス,NORMAL,4,148,458,ムートラ(ムードトランス),ヒロシ＆チー子
10th,システムロマンス,HYPER,7,148,901,ムートラ(ムードトランス),ヒロシ＆チー子
10th,システムロマンス,ANOTHER,8,148,1023,ムートラ(ムードトランス),ヒロシ＆チー子
10th,雪月花,NORMAL,6,151,636,HARD HOUSE,Ryu☆
10th,雪月花,HYPER,10,151,979,HARD HOUSE,Ryu☆
10th,雪月花,ANOTHER,12,151,1287,HARD HOUSE,Ryu☆
RED,AA,NORMAL,5,154,642,RENAISSANCE,D.J.Amuro
RED,AA,HYPER,10,154,1386,RENAISSANCE,D.J.Amuro
RED,AA,ANOTHER,12,154,1834,RENAISSANCE,D.J.Amuro
RED,AGEHA,BEGINNER,3,180,305,HAPPY HARDCORE,Ryu☆
RED,AGEHA,NORMAL,5,180,537,HAPPY HARDCORE,Ryu☆
RED,AGEHA,HYPER,8,180,888,HAPPY HARDCORE,Ryu☆
RED,AGEHA,ANOTHER,9,180,948,HAPPY HARDCORE,Ryu☆
RED,ANDROMEDA,NORMAL,5,150,517,PSYCHEDELIC GOA TRANCE,Sota Fujimori
RED,ANDROMEDA,HYPER,8,150,973,PSYCHEDELIC GOA TRANCE,Sota Fujimori
RED,ANDROMEDA,ANOTHER,11,150,1446,PSYCHEDELIC GOA TRANCE,Sota Fujimori
RED,awakening,NORMAL,5,143,553,TRANCE,AKIRA YAMAOKA
RED,awakening,HYPER,7,143,750,TRANCE,AKIRA YAMAOKA
RED,awakening,ANOTHER,10,143,866,TRANCE,AKIRA YAMAOKA
RED,Be quiet,NORMAL,5,150,559,HARD DANCE,Ryu☆
RED,Be quiet,HYPER,9,150,894,HARD DANCE,Ryu☆
RED,Be quiet,ANOTHER,11,150,1114,HARD DANCE,Ryu☆
RED,Be quiet,LEGGENDARIA,12,150,1463,HARD DANCE,Ryu☆
RED,BLOCKS,NORMAL,5,141,417,TRANCE,SPARKER
RED,BLOCKS,HYPER,7,141,675,TRANCE,SPARKER
RED,BLOCKS,ANOTHER,11,141,1000,TRANCE,SPARKER
RED,BREATH,NORMAL,6,160,469,ROCOCO TEK,SPARKER
RED,BREATH,HYPER,7,160,663,ROCOCO TEK,SPARKER
RED,BREATH,ANOTHER,10,160,875,ROCOCO TEK,SPARKER
RED,Click Again,NORMAL,5,137,462,CLICK HOUSE,dj REMO-CON
RED,Click Again,HYPER,6,137,737,CLICK HOUSE,dj REMO-CON
RED,Click Again,ANOTHER,11,137,1097,CLICK HOUSE,dj REMO-CON
RED,Close my Eyes for Me,NORMAL,5,132～145,529,AMERICA,D-crew feat.DENNIS GUNN(DJ Yoshitaka SCRATCHING)
RED,Close my Eyes for Me,HYPER,8,132～145,755,AMERICA,D-crew feat.DENNIS GUNN(DJ Yoshitaka SCRATCHING)
RED,Close my Eyes for Me,ANOTHER,9,132～145,948,AMERICA,D-crew feat.DENNIS GUNN(DJ Yoshitaka SCRATCHING)
RED,D.A.N.C.E.!,NORMAL,3,116,299,J-POP,DJ Yoshitaka feat.星野奏子
RED,D.A.N.C.E.!,HYPER,5,116,431,J-POP,DJ Yoshitaka feat.星野奏子
RED,D.A.N.C.E.!,ANOTHER,10,116,826,J-POP,DJ Yoshitaka feat.星野奏子
RED,Don't be afraid myself,NORMAL,5,165,566,J-POP,platoniX with ray.D
RED,Don't be afraid myself,HYPER,9,165,960,J-POP,platoniX with ray.D
RED,Don't be afraid myself,ANOTHER,10,165,1155,J-POP,platoniX with ray.D
RED,earth scape,NORMAL,2,45～94,230,PIANO BALLAD,dj TAKA
RED,earth scape,HYPER,5,45～94,530,PIANO BALLAD,dj TAKA
RED,earth scape,ANOTHER,7,45～94,644,PIANO BALLAD,dj TAKA
RED,FAKE TIME,NORMAL,5,200,534,HARD ROCK,dj REMO-CON
RED,FAKE TIME,HYPER,11,200,916,HARD ROCK,dj REMO-CON
RED,FAKE TIME,ANOTHER,12,200,1231,HARD ROCK,dj REMO-CON
RED,Fly Away To India,NORMAL,3,133,344,DANCE POP,Baby Weapon feat.KAJIL
RED,Fly Away To India,HYPER,6,133,562,DANCE POP,Baby Weapon feat.KAJIL
RED,Fly Away To India,ANOTHER,7,133,712,DANCE POP,Baby Weapon feat.KAJIL
RED,GENOCIDE,NORMAL,6,175,587,DRUM'N'BASS,dj Killer
RED,GENOCIDE,HYPER,10,175,1103,DRUM'N'BASS,dj Killer
RED,GENOCIDE,ANOTHER,11,175,1222,DRUM'N'BASS,dj Killer
RED,gigadelic,BEGINNER,3,173,355,NUSTYLE GABBA,teranoid feat.MC Natsack
RED,gigadelic,NORMAL,9,173,771,NUSTYLE GABBA,teranoid feat.MC Natsack
RED,gigadelic,HYPER,12,173,1116,NUSTYLE GABBA,teranoid feat.MC Natsack
RED,gigadelic,ANOTHER,12,173,1301,NUSTYLE GABBA,teranoid feat.MC Natsack
RED,HORIZON,NORMAL,5,171,546,HAPPY HARDCORE,LIA
RED,HORIZON,HYPER,7,171,786,HAPPY HARDCORE,LIA
RED,HORIZON,ANOTHER,8,171,990,HAPPY HARDCORE,LIA
RED,KEY,NORMAL,6,212,573,BEAT ROCK,colors
RED,KEY,HYPER,8,212,950,BEAT ROCK,colors
RED,KEY,ANOTHER,11,212,1436,BEAT ROCK,colors
RED,NEBULA GRASPER,NORMAL,6,152～153,691,PSYCHEDELIC TRANCE,L.E.D.
RED,NEBULA GRASPER,HYPER,9,152～153,1029,PSYCHEDELIC TRANCE,L.E.D.
RED,NEBULA GRASPER,ANOTHER,10,152～153,1241,PSYCHEDELIC TRANCE,L.E.D.
RED,Raspberry♥Heart(English version),NORMAL,5,160,531,COLORFUL HARDCORE,jun feat. PAULA TERRY
RED,Raspberry♥Heart(English version),HYPER,8,160,797,COLORFUL HARDCORE,jun feat. PAULA TERRY
RED,Raspberry♥Heart(English version),ANOTHER,9,160,932,COLORFUL HARDCORE,jun feat. PAULA TERRY
RED,RED ZONE,BEGINNER,1,165,89,SPEED RAVE,Tatsh&NAOKI
RED,RED ZONE,NORMAL,5,165,567,SPEED RAVE,Tatsh&NAOKI
